,Dates,Close
110,2022-04-18 17:05:00,164.63
111,2022-04-18 17:10:00,164.162
112,2022-04-18 17:15:00,164.0
113,2022-04-18 17:20:00,163.93
114,2022-04-18 17:25:00,163.71
115,2022-04-18 17:30:00,163.91
116,2022-04-18 17:35:00,163.812
117,2022-04-18 17:40:00,164.105
118,2022-04-18 17:45:00,163.89
119,2022-04-18 17:50:00,163.98
120,2022-04-18 17:55:00,163.99
121,2022-04-18 18:00:00,164.02
122,2022-04-18 18:05:00,164.13
123,2022-04-18 18:10:00,164.25
124,2022-04-18 18:15:00,164.07
125,2022-04-18 18:20:00,164.34
126,2022-04-18 18:25:00,164.5
127,2022-04-18 18:30:00,165.137
128,2022-04-18 18:35:00,165.255
129,2022-04-18 18:40:00,165.26
130,2022-04-18 18:45:00,165.43
131,2022-04-18 18:50:00,165.387
132,2022-04-18 18:55:00,165.38
133,2022-04-18 19:00:00,165.335
134,2022-04-18 19:05:00,165.28
135,2022-04-18 19:10:00,165.22
136,2022-04-18 19:15:00,165.07
137,2022-04-18 19:20:00,165.73
138,2022-04-18 19:25:00,165.46
139,2022-04-18 19:30:00,165.57
140,2022-04-18 19:35:00,165.45
141,2022-04-18 19:40:00,165.445
142,2022-04-18 19:45:00,165.32
143,2022-04-18 19:50:00,165.43
144,2022-04-18 19:55:00,165.24
145,2022-04-18 20:00:00,165.045
146,2022-04-18 20:05:00,165.115
147,2022-04-18 20:10:00,165.07
148,2022-04-18 20:15:00,164.99
149,2022-04-18 20:20:00,164.901
150,2022-04-18 20:25:00,164.765
151,2022-04-18 20:30:00,164.46
152,2022-04-18 20:35:00,164.31
153,2022-04-18 20:40:00,164.17
154,2022-04-18 20:45:00,164.09
155,2022-04-18 20:50:00,164.37
156,2022-04-18 20:55:00,165.09
157,2022-04-18 21:00:00,165.07
158,2022-04-18 21:25:00,165.07
159,2022-04-19 14:30:00,164.5
160,2022-04-19 14:35:00,164.02
161,2022-04-19 14:40:00,164.49
162,2022-04-19 14:45:00,164.629
163,2022-04-19 14:50:00,164.799
164,2022-04-19 14:55:00,165.13
165,2022-04-19 15:00:00,165.49
166,2022-04-19 15:05:00,165.835
167,2022-04-19 15:10:00,166.28
168,2022-04-19 15:15:00,166.375
169,2022-04-19 15:20:00,166.49
170,2022-04-19 15:25:00,166.29
171,2022-04-19 15:30:00,166.472
172,2022-04-19 15:35:00,166.91
173,2022-04-19 15:40:00,167.16
174,2022-04-19 15:45:00,167.03
175,2022-04-19 15:50:00,166.87
176,2022-04-19 15:55:00,166.78
177,2022-04-19 16:00:00,166.625
178,2022-04-19 16:05:00,166.91
179,2022-04-19 16:10:00,166.92
180,2022-04-19 16:15:00,166.875
181,2022-04-19 16:20:00,167.42
182,2022-04-19 16:25:00,167.26
183,2022-04-19 16:30:00,167.14
184,2022-04-19 16:35:00,167.427
185,2022-04-19 16:40:00,167.26
186,2022-04-19 16:45:00,167.217
187,2022-04-19 16:50:00,167.28
188,2022-04-19 16:55:00,167.01
189,2022-04-19 17:00:00,166.885
190,2022-04-19 17:05:00,166.64
191,2022-04-19 17:10:00,166.6
192,2022-04-19 17:15:00,166.62
193,2022-04-19 17:20:00,166.65
194,2022-04-19 17:25:00,166.49
195,2022-04-19 17:30:00,166.63
196,2022-04-19 17:35:00,166.309
197,2022-04-19 17:40:00,166.44
198,2022-04-19 17:45:00,166.475
199,2022-04-19 17:50:00,166.56
200,2022-04-19 17:55:00,166.475
201,2022-04-19 18:00:00,166.54
202,2022-04-19 18:05:00,166.42
203,2022-04-19 18:10:00,166.515
204,2022-04-19 18:15:00,166.48
205,2022-04-19 18:20:00,166.41
206,2022-04-19 18:25:00,166.125
207,2022-04-19 18:30:00,166.365
208,2022-04-19 18:35:00,166.405
209,2022-04-19 18:40:00,166.27
210,2022-04-19 18:45:00,166.445
211,2022-04-19 18:50:00,166.62
212,2022-04-19 18:55:00,166.475
213,2022-04-19 19:00:00,166.408
214,2022-04-19 19:05:00,166.2
215,2022-04-19 19:10:00,166.17
216,2022-04-19 19:15:00,166.11
217,2022-04-19 19:20:00,166.245
218,2022-04-19 19:25:00,166.37
219,2022-04-19 19:30:00,166.23
220,2022-04-19 19:35:00,166.555
221,2022-04-19 19:40:00,166.58
222,2022-04-19 19:45:00,166.5
223,2022-04-19 19:50:00,166.48
224,2022-04-19 19:55:00,166.595
225,2022-04-19 20:00:00,166.545
226,2022-04-19 20:05:00,166.925
227,2022-04-19 20:10:00,167.32
228,2022-04-19 20:15:00,167.455
229,2022-04-19 20:20:00,167.58
230,2022-04-19 20:25:00,167.49
231,2022-04-19 20:30:00,167.601
232,2022-04-19 20:35:00,167.58
233,2022-04-19 20:40:00,167.195
234,2022-04-19 20:45:00,167.51
235,2022-04-19 20:50:00,167.22
236,2022-04-19 20:55:00,167.46
237,2022-04-19 21:00:00,167.4
238,2022-04-19 21:25:00,167.4
239,2022-04-20 14:30:00,167.83
240,2022-04-20 14:35:00,167.77
241,2022-04-20 14:40:00,167.065
242,2022-04-20 14:45:00,167.28
243,2022-04-20 14:50:00,166.885
244,2022-04-20 14:55:00,166.64
245,2022-04-20 15:00:00,167.085
246,2022-04-20 15:05:00,167.1
247,2022-04-20 15:10:00,167.71
248,2022-04-20 15:15:00,167.68
249,2022-04-20 15:20:00,167.73
250,2022-04-20 15:25:00,168.06
251,2022-04-20 15:30:00,168.03
252,2022-04-20 15:35:00,168.033
253,2022-04-20 15:40:00,168.085
254,2022-04-20 15:45:00,167.93
255,2022-04-20 15:50:00,168.1
256,2022-04-20 15:55:00,167.785
257,2022-04-20 16:00:00,167.24
258,2022-04-20 16:05:00,167.085
259,2022-04-20 16:10:00,167.04
260,2022-04-20 16:15:00,166.72
261,2022-04-20 16:20:00,166.59
262,2022-04-20 16:25:00,166.79
263,2022-04-20 16:30:00,166.83
264,2022-04-20 16:35:00,166.932
265,2022-04-20 16:40:00,167.19
266,2022-04-20 16:45:00,166.81
267,2022-04-20 16:50:00,166.6
268,2022-04-20 16:55:00,166.765
269,2022-04-20 17:00:00,166.83
270,2022-04-20 17:05:00,166.56
271,2022-04-20 17:10:00,166.43
272,2022-04-20 17:15:00,166.39
273,2022-04-20 17:20:00,166.225
274,2022-04-20 17:25:00,166.411
275,2022-04-20 17:30:00,166.65
276,2022-04-20 17:35:00,166.7
277,2022-04-20 17:40:00,166.84
278,2022-04-20 17:45:00,166.98
279,2022-04-20 17:50:00,167.21
280,2022-04-20 17:55:00,167.1
281,2022-04-20 18:00:00,167.29
282,2022-04-20 18:05:00,167.18
283,2022-04-20 18:10:00,167.44
284,2022-04-20 18:15:00,167.32
285,2022-04-20 18:20:00,167.546
286,2022-04-20 18:25:00,167.421
287,2022-04-20 18:30:00,167.59
288,2022-04-20 18:35:00,167.575
289,2022-04-20 18:40:00,167.955
290,2022-04-20 18:45:00,167.753
291,2022-04-20 18:50:00,167.55
292,2022-04-20 18:55:00,167.735
293,2022-04-20 19:00:00,167.57
294,2022-04-20 19:05:00,167.53
295,2022-04-20 19:10:00,167.4
296,2022-04-20 19:15:00,167.31
297,2022-04-20 19:20:00,167.35
298,2022-04-20 19:25:00,167.14
299,2022-04-20 19:30:00,167.239
300,2022-04-20 19:35:00,166.952
301,2022-04-20 19:40:00,166.88
302,2022-04-20 19:45:00,167.065
303,2022-04-20 19:50:00,166.545
304,2022-04-20 19:55:00,166.827
305,2022-04-20 20:00:00,167.15
306,2022-04-20 20:05:00,167.049
307,2022-04-20 20:10:00,167.333
308,2022-04-20 20:15:00,167.351
309,2022-04-20 20:20:00,167.28
310,2022-04-20 20:25:00,167.435
311,2022-04-20 20:30:00,167.25
312,2022-04-20 20:35:00,167.51
313,2022-04-20 20:40:00,167.588
314,2022-04-20 20:45:00,167.65
315,2022-04-20 20:50:00,167.27
316,2022-04-20 20:55:00,167.24
317,2022-04-20 21:00:00,167.23
318,2022-04-20 21:25:00,167.23
319,2022-04-21 14:30:00,170.072
320,2022-04-21 14:35:00,170.19
321,2022-04-21 14:40:00,170.45
322,2022-04-21 14:45:00,170.57
323,2022-04-21 14:50:00,170.65
324,2022-04-21 14:55:00,170.1
325,2022-04-21 15:00:00,170.33
326,2022-04-21 15:05:00,170.07
327,2022-04-21 15:10:00,169.98
328,2022-04-21 15:15:00,170.27
329,2022-04-21 15:20:00,170.13
330,2022-04-21 15:25:00,170.71
331,2022-04-21 15:30:00,170.87
332,2022-04-21 15:35:00,170.77
333,2022-04-21 15:40:00,170.61
334,2022-04-21 15:45:00,170.175
335,2022-04-21 15:50:00,170.249
336,2022-04-21 15:55:00,170.495
337,2022-04-21 16:00:00,170.9
338,2022-04-21 16:05:00,170.67
339,2022-04-21 16:10:00,170.84
340,2022-04-21 16:15:00,171.01
341,2022-04-21 16:20:00,171.055
342,2022-04-21 16:25:00,171.16
343,2022-04-21 16:30:00,170.94
344,2022-04-21 16:35:00,170.88
345,2022-04-21 16:40:00,170.585
346,2022-04-21 16:45:00,170.28
347,2022-04-21 16:50:00,170.49
348,2022-04-21 16:55:00,169.93
349,2022-04-21 17:00:00,169.94
350,2022-04-21 17:05:00,170.045
351,2022-04-21 17:10:00,169.97
352,2022-04-21 17:15:00,170.285
353,2022-04-21 17:20:00,169.8
354,2022-04-21 17:25:00,169.8
355,2022-04-21 17:30:00,169.87
356,2022-04-21 17:35:00,169.92
357,2022-04-21 17:40:00,169.77
358,2022-04-21 17:45:00,169.625
359,2022-04-21 17:50:00,169.33
360,2022-04-21 17:55:00,169.31
361,2022-04-21 18:00:00,169.09
362,2022-04-21 18:05:00,168.71
363,2022-04-21 18:10:00,168.76
364,2022-04-21 18:15:00,168.1
365,2022-04-21 18:20:00,168.72
366,2022-04-21 18:25:00,168.93
367,2022-04-21 18:30:00,168.876
368,2022-04-21 18:35:00,168.51
369,2022-04-21 18:40:00,168.31
370,2022-04-21 18:45:00,168.35
371,2022-04-21 18:50:00,168.15
372,2022-04-21 18:55:00,167.93
373,2022-04-21 19:00:00,167.555
374,2022-04-21 19:05:00,167.54
375,2022-04-21 19:10:00,167.23
376,2022-04-21 19:15:00,167.364
377,2022-04-21 19:20:00,167.18
378,2022-04-21 19:25:00,167.365
379,2022-04-21 19:30:00,167.565
380,2022-04-21 19:35:00,167.42
381,2022-04-21 19:40:00,166.73
382,2022-04-21 19:45:00,166.41
383,2022-04-21 19:50:00,166.288
384,2022-04-21 19:55:00,166.28
385,2022-04-21 20:00:00,166.09
386,2022-04-21 20:05:00,166.015
387,2022-04-21 20:10:00,166.28
388,2022-04-21 20:15:00,166.25
389,2022-04-21 20:20:00,166.5
390,2022-04-21 20:25:00,166.7
391,2022-04-21 20:30:00,166.243
392,2022-04-21 20:35:00,166.32
393,2022-04-21 20:40:00,166.56
394,2022-04-21 20:45:00,166.21
395,2022-04-21 20:50:00,166.95
396,2022-04-21 20:55:00,166.35
397,2022-04-21 21:00:00,166.42
398,2022-04-21 21:25:00,166.42
399,2022-04-22 14:30:00,167.42
400,2022-04-22 14:35:00,166.7
401,2022-04-22 14:40:00,165.94
402,2022-04-22 14:45:00,166.63
403,2022-04-22 14:50:00,166.68
404,2022-04-22 14:55:00,166.28
405,2022-04-22 15:00:00,166.24
406,2022-04-22 15:05:00,166.76
407,2022-04-22 15:10:00,166.015
408,2022-04-22 15:15:00,165.83
409,2022-04-22 15:20:00,165.45
410,2022-04-22 15:25:00,165.48
411,2022-04-22 15:30:00,166.06
412,2022-04-22 15:35:00,166.02
413,2022-04-22 15:40:00,166.125
414,2022-04-22 15:45:00,166.02
415,2022-04-22 15:50:00,165.85
416,2022-04-22 15:55:00,165.92
417,2022-04-22 16:00:00,165.74
418,2022-04-22 16:05:00,166.49
419,2022-04-22 16:10:00,166.34
420,2022-04-22 16:15:00,166.15
421,2022-04-22 16:20:00,166.03
422,2022-04-22 16:25:00,165.93
423,2022-04-22 16:30:00,165.46
424,2022-04-22 16:35:00,165.089
425,2022-04-22 16:40:00,164.858
426,2022-04-22 16:45:00,164.76
427,2022-04-22 16:50:00,164.635
428,2022-04-22 16:55:00,164.516
429,2022-04-22 17:00:00,164.579
430,2022-04-22 17:05:00,164.37
431,2022-04-22 17:10:00,164.4
432,2022-04-22 17:15:00,164.44
433,2022-04-22 17:20:00,164.6
434,2022-04-22 17:25:00,164.6
435,2022-04-22 17:30:00,165.055
436,2022-04-22 17:35:00,165.051
437,2022-04-22 17:40:00,165.1
438,2022-04-22 17:45:00,165.1
439,2022-04-22 17:50:00,164.799
440,2022-04-22 17:55:00,164.7
441,2022-04-22 18:00:00,164.37
442,2022-04-22 18:05:00,164.37
443,2022-04-22 18:10:00,164.49
444,2022-04-22 18:15:00,164.58
445,2022-04-22 18:20:00,164.16
446,2022-04-22 18:25:00,164.036
447,2022-04-22 18:30:00,164.015
448,2022-04-22 18:35:00,163.94
449,2022-04-22 18:40:00,164.007
450,2022-04-22 18:45:00,163.97
451,2022-04-22 18:50:00,163.74
452,2022-04-22 18:55:00,163.71
453,2022-04-22 19:00:00,163.35
454,2022-04-22 19:05:00,163.49
455,2022-04-22 19:10:00,163.5
456,2022-04-22 19:15:00,164.12
457,2022-04-22 19:20:00,163.725
458,2022-04-22 19:25:00,163.45
459,2022-04-22 19:30:00,163.065
460,2022-04-22 19:35:00,163.02
461,2022-04-22 19:40:00,163.26
462,2022-04-22 19:45:00,163.101
463,2022-04-22 19:50:00,162.765
464,2022-04-22 19:55:00,162.98
465,2022-04-22 20:00:00,162.7
466,2022-04-22 20:05:00,162.69
467,2022-04-22 20:10:00,163.37
468,2022-04-22 20:15:00,163.45
469,2022-04-22 20:20:00,163.02
470,2022-04-22 20:25:00,163.14
471,2022-04-22 20:30:00,163.94
472,2022-04-22 20:35:00,163.6
473,2022-04-22 20:40:00,163.165
474,2022-04-22 20:45:00,162.47
475,2022-04-22 20:50:00,161.89
476,2022-04-22 20:55:00,161.79
477,2022-04-22 21:25:00,161.79
478,2022-04-25 14:30:00,160.07
479,2022-04-25 14:35:00,159.26
480,2022-04-25 14:40:00,159.3
481,2022-04-25 14:45:00,160.36
482,2022-04-25 14:50:00,160.33
483,2022-04-25 14:55:00,159.36
484,2022-04-25 15:00:00,159.205
485,2022-04-25 15:05:00,159.94
486,2022-04-25 15:10:00,159.58
487,2022-04-25 15:15:00,159.682
488,2022-04-25 15:20:00,160.38
489,2022-04-25 15:25:00,160.902
490,2022-04-25 15:30:00,161.567
491,2022-04-25 15:35:00,161.26
492,2022-04-25 15:40:00,160.83
493,2022-04-25 15:45:00,161.19
494,2022-04-25 15:50:00,160.34
495,2022-04-25 15:55:00,159.753
496,2022-04-25 16:00:00,159.96
497,2022-04-25 16:05:00,159.82
498,2022-04-25 16:10:00,159.79
499,2022-04-25 16:15:00,159.84
500,2022-04-25 16:20:00,160.17
501,2022-04-25 16:25:00,159.62
502,2022-04-25 16:30:00,159.64
503,2022-04-25 16:35:00,159.38
504,2022-04-25 16:40:00,159.03
505,2022-04-25 16:45:00,158.54
506,2022-04-25 16:50:00,158.76
507,2022-04-25 16:55:00,158.88
508,2022-04-25 17:00:00,159.02
509,2022-04-25 17:05:00,159.27
510,2022-04-25 17:10:00,159.36
511,2022-04-25 17:15:00,159.53
512,2022-04-25 17:20:00,159.98
513,2022-04-25 17:25:00,159.72
514,2022-04-25 17:30:00,160.01
515,2022-04-25 17:35:00,159.97
516,2022-04-25 17:40:00,159.73
517,2022-04-25 17:45:00,160.44
518,2022-04-25 17:50:00,159.82
519,2022-04-25 17:55:00,159.73
520,2022-04-25 18:00:00,159.411
521,2022-04-25 18:05:00,159.92
522,2022-04-25 18:10:00,160.15
523,2022-04-25 18:15:00,160.281
524,2022-04-25 18:20:00,160.3
525,2022-04-25 18:25:00,160.19
526,2022-04-25 18:30:00,160.1
527,2022-04-25 18:35:00,159.97
528,2022-04-25 18:40:00,160.29
529,2022-04-25 18:45:00,160.055
530,2022-04-25 18:50:00,160.04
531,2022-04-25 18:55:00,159.895
532,2022-04-25 19:00:00,159.42
533,2022-04-25 19:05:00,160.21
534,2022-04-25 19:10:00,160.07
535,2022-04-25 19:15:00,160.31
536,2022-04-25 19:20:00,160.88
537,2022-04-25 19:25:00,161.05
538,2022-04-25 19:30:00,161.03
539,2022-04-25 19:35:00,160.79
540,2022-04-25 19:40:00,160.875
541,2022-04-25 19:45:00,161.662
542,2022-04-25 19:50:00,161.9
543,2022-04-25 19:55:00,161.42
544,2022-04-25 20:00:00,160.73
545,2022-04-25 20:05:00,160.654
546,2022-04-25 20:10:00,161.02
547,2022-04-25 20:15:00,161.34
548,2022-04-25 20:20:00,161.98
549,2022-04-25 20:25:00,162.19
550,2022-04-25 20:30:00,162.165
551,2022-04-25 20:35:00,162.53
552,2022-04-25 20:40:00,162.69
553,2022-04-25 20:45:00,162.57
554,2022-04-25 20:50:00,162.816
555,2022-04-25 20:55:00,162.88
556,2022-04-25 21:25:00,162.88
557,2022-04-26 14:30:00,160.96
558,2022-04-26 14:35:00,160.89
559,2022-04-26 14:40:00,160.69
560,2022-04-26 14:45:00,160.38
561,2022-04-26 14:50:00,160.24
562,2022-04-26 14:55:00,160.58
563,2022-04-26 15:00:00,160.135
564,2022-04-26 15:05:00,160.28
565,2022-04-26 15:10:00,159.61
566,2022-04-26 15:15:00,159.556
567,2022-04-26 15:20:00,159.75
568,2022-04-26 15:25:00,159.57
569,2022-04-26 15:30:00,159.31
570,2022-04-26 15:35:00,159.095
571,2022-04-26 15:40:00,158.93
572,2022-04-26 15:45:00,159.17
573,2022-04-26 15:50:00,158.84
574,2022-04-26 15:55:00,158.68
575,2022-04-26 16:00:00,158.42
576,2022-04-26 16:05:00,158.64
577,2022-04-26 16:10:00,159.06
578,2022-04-26 16:15:00,158.79
579,2022-04-26 16:20:00,159.24
580,2022-04-26 16:25:00,159.01
581,2022-04-26 16:30:00,158.91
582,2022-04-26 16:35:00,158.655
583,2022-04-26 16:40:00,158.73
584,2022-04-26 16:45:00,158.475
585,2022-04-26 16:50:00,158.428
586,2022-04-26 16:55:00,158.21
587,2022-04-26 17:00:00,158.47
588,2022-04-26 17:05:00,158.85
589,2022-04-26 17:10:00,158.983
590,2022-04-26 17:15:00,159.025
591,2022-04-26 17:20:00,159.17
592,2022-04-26 17:25:00,159.43
593,2022-04-26 17:30:00,159.27
594,2022-04-26 17:35:00,159.08
595,2022-04-26 17:40:00,159.18
596,2022-04-26 17:45:00,159.0
597,2022-04-26 17:50:00,159.136
598,2022-04-26 17:55:00,159.635
599,2022-04-26 18:00:00,159.09
600,2022-04-26 18:05:00,158.905
601,2022-04-26 18:10:00,158.665
602,2022-04-26 18:15:00,158.64
603,2022-04-26 18:20:00,158.49
604,2022-04-26 18:25:00,158.428
605,2022-04-26 18:30:00,158.559
606,2022-04-26 18:35:00,158.62
607,2022-04-26 18:40:00,159.01
608,2022-04-26 18:45:00,158.91
609,2022-04-26 18:50:00,158.565
610,2022-04-26 18:55:00,158.41
611,2022-04-26 19:00:00,158.39
612,2022-04-26 19:05:00,158.27
613,2022-04-26 19:10:00,158.58
614,2022-04-26 19:15:00,158.395
615,2022-04-26 19:20:00,158.725
616,2022-04-26 19:25:00,158.71
617,2022-04-26 19:30:00,158.79
618,2022-04-26 19:35:00,158.684
619,2022-04-26 19:40:00,158.335
620,2022-04-26 19:45:00,158.284
621,2022-04-26 19:50:00,158.695
622,2022-04-26 19:55:00,158.96
623,2022-04-26 20:00:00,158.58
624,2022-04-26 20:05:00,157.95
625,2022-04-26 20:10:00,157.41
626,2022-04-26 20:15:00,157.122
627,2022-04-26 20:20:00,157.52
628,2022-04-26 20:25:00,157.33
629,2022-04-26 20:30:00,157.11
630,2022-04-26 20:35:00,157.6
631,2022-04-26 20:40:00,157.64
632,2022-04-26 20:45:00,157.34
633,2022-04-26 20:50:00,156.93
634,2022-04-26 20:55:00,156.81
635,2022-04-26 21:00:00,156.8
636,2022-04-26 21:25:00,156.8
637,2022-04-27 14:30:00,157.94
638,2022-04-27 14:35:00,157.65
639,2022-04-27 14:40:00,158.13
640,2022-04-27 14:45:00,158.65
641,2022-04-27 14:50:00,158.245
642,2022-04-27 14:55:00,158.14
643,2022-04-27 15:00:00,157.501
644,2022-04-27 15:05:00,157.161
645,2022-04-27 15:10:00,156.271
646,2022-04-27 15:15:00,156.04
647,2022-04-27 15:20:00,156.18
648,2022-04-27 15:25:00,155.72
649,2022-04-27 15:30:00,155.76
650,2022-04-27 15:35:00,156.67
651,2022-04-27 15:40:00,156.73
652,2022-04-27 15:45:00,157.6
653,2022-04-27 15:50:00,157.149
654,2022-04-27 15:55:00,157.35
655,2022-04-27 16:00:00,157.83
656,2022-04-27 16:05:00,157.83
657,2022-04-27 16:10:00,157.97
658,2022-04-27 16:15:00,158.0
659,2022-04-27 16:20:00,157.9
660,2022-04-27 16:25:00,157.97
661,2022-04-27 16:30:00,158.564
662,2022-04-27 16:35:00,158.24
663,2022-04-27 16:40:00,158.145
664,2022-04-27 16:45:00,157.97
665,2022-04-27 16:50:00,157.54
666,2022-04-27 16:55:00,157.62
667,2022-04-27 17:00:00,157.68
668,2022-04-27 17:05:00,158.24
669,2022-04-27 17:10:00,158.34
670,2022-04-27 17:15:00,158.35
671,2022-04-27 17:20:00,159.05
672,2022-04-27 17:25:00,159.56
673,2022-04-27 17:30:00,159.545
674,2022-04-27 17:35:00,159.32
675,2022-04-27 17:40:00,159.52
676,2022-04-27 17:45:00,159.32
677,2022-04-27 17:50:00,159.01
678,2022-04-27 17:55:00,159.05
679,2022-04-27 18:00:00,158.92
680,2022-04-27 18:05:00,158.67
681,2022-04-27 18:10:00,158.4
682,2022-04-27 18:15:00,158.27
683,2022-04-27 18:20:00,158.38
684,2022-04-27 18:25:00,158.88
685,2022-04-27 18:30:00,158.88
686,2022-04-27 18:35:00,158.48
687,2022-04-27 18:40:00,158.55
688,2022-04-27 18:45:00,158.74
689,2022-04-27 18:50:00,158.85
690,2022-04-27 18:55:00,158.93
691,2022-04-27 19:00:00,158.52
692,2022-04-27 19:05:00,158.38
693,2022-04-27 19:10:00,158.516
694,2022-04-27 19:15:00,157.89
695,2022-04-27 19:20:00,157.65
696,2022-04-27 19:25:00,157.54
697,2022-04-27 19:30:00,157.928
698,2022-04-27 19:35:00,157.91
699,2022-04-27 19:40:00,158.01
700,2022-04-27 19:45:00,157.756
701,2022-04-27 19:50:00,157.22
702,2022-04-27 19:55:00,156.66
703,2022-04-27 20:00:00,156.55
704,2022-04-27 20:05:00,156.54
705,2022-04-27 20:10:00,156.74
706,2022-04-27 20:15:00,156.64
707,2022-04-27 20:20:00,156.445
708,2022-04-27 20:25:00,156.66
709,2022-04-27 20:30:00,156.7
710,2022-04-27 20:35:00,156.55
711,2022-04-27 20:40:00,157.15
712,2022-04-27 20:45:00,156.495
713,2022-04-27 20:50:00,156.68
714,2022-04-27 20:55:00,156.57
715,2022-04-27 21:25:00,156.57
716,2022-04-28 14:30:00,160.26
717,2022-04-28 14:35:00,159.785
718,2022-04-28 14:40:00,159.43
719,2022-04-28 14:45:00,159.56
720,2022-04-28 14:50:00,159.51
721,2022-04-28 14:55:00,159.7
722,2022-04-28 15:00:00,159.24
723,2022-04-28 15:05:00,159.75
724,2022-04-28 15:10:00,159.5
725,2022-04-28 15:15:00,160.73
726,2022-04-28 15:20:00,160.39
727,2022-04-28 15:25:00,159.505
728,2022-04-28 15:30:00,159.23
729,2022-04-28 15:35:00,159.425
730,2022-04-28 15:40:00,160.05
731,2022-04-28 15:45:00,159.89
732,2022-04-28 15:50:00,160.255
733,2022-04-28 15:55:00,160.77
734,2022-04-28 16:00:00,161.6
735,2022-04-28 16:05:00,161.643
