,Dates,Close
176,2022-04-19 16:00:00,2586.53
177,2022-04-19 16:05:00,2587.61
178,2022-04-19 16:10:00,2587.76
179,2022-04-19 16:15:00,2583.51
180,2022-04-19 16:20:00,2588.49
181,2022-04-19 16:25:00,2586.875
182,2022-04-19 16:30:00,2585.99
183,2022-04-19 16:35:00,2591.0
184,2022-04-19 16:40:00,2593.13
185,2022-04-19 16:45:00,2591.01
186,2022-04-19 16:50:00,2590.5
187,2022-04-19 16:55:00,2585.535
188,2022-04-19 17:00:00,2584.61
189,2022-04-19 17:05:00,2586.0
190,2022-04-19 17:10:00,2585.0
191,2022-04-19 17:15:00,2586.81
192,2022-04-19 17:20:00,2590.5
193,2022-04-19 17:25:00,2587.98
194,2022-04-19 17:30:00,2588.565
195,2022-04-19 17:35:00,2582.11
196,2022-04-19 17:40:00,2585.28
197,2022-04-19 17:45:00,2585.75
198,2022-04-19 17:50:00,2588.72
199,2022-04-19 17:55:00,2585.715
200,2022-04-19 18:00:00,2588.0
201,2022-04-19 18:05:00,2586.02
202,2022-04-19 18:10:00,2587.71
203,2022-04-19 18:15:00,2590.055
204,2022-04-19 18:20:00,2590.98
205,2022-04-19 18:25:00,2581.69
206,2022-04-19 18:30:00,2586.76
207,2022-04-19 18:35:00,2587.13
208,2022-04-19 18:40:00,2583.2
209,2022-04-19 18:45:00,2584.72
210,2022-04-19 18:50:00,2587.23
211,2022-04-19 18:55:00,2588.137
212,2022-04-19 19:00:00,2587.67
213,2022-04-19 19:05:00,2584.59
214,2022-04-19 19:10:00,2583.86
215,2022-04-19 19:15:00,2579.22
216,2022-04-19 19:20:00,2580.16
217,2022-04-19 19:25:00,2580.14
218,2022-04-19 19:30:00,2579.309
219,2022-04-19 19:35:00,2584.76
220,2022-04-19 19:40:00,2586.0
221,2022-04-19 19:45:00,2585.0
222,2022-04-19 19:50:00,2585.51
223,2022-04-19 19:55:00,2585.62
224,2022-04-19 20:00:00,2587.38
225,2022-04-19 20:05:00,2592.095
226,2022-04-19 20:10:00,2597.54
227,2022-04-19 20:15:00,2598.835
228,2022-04-19 20:20:00,2601.94
229,2022-04-19 20:25:00,2601.03
230,2022-04-19 20:30:00,2602.365
231,2022-04-19 20:35:00,2602.29
232,2022-04-19 20:40:00,2597.51
233,2022-04-19 20:45:00,2601.83
234,2022-04-19 20:50:00,2599.55
235,2022-04-19 20:55:00,2600.1
236,2022-04-19 21:00:00,2600.18
237,2022-04-19 21:25:00,2600.18
238,2022-04-20 14:30:00,2617.47
239,2022-04-20 14:35:00,2617.069
240,2022-04-20 14:40:00,2606.0
241,2022-04-20 14:45:00,2595.765
242,2022-04-20 14:50:00,2588.37
243,2022-04-20 14:55:00,2583.13
244,2022-04-20 15:00:00,2579.1
245,2022-04-20 15:05:00,2560.527
246,2022-04-20 15:10:00,2577.26
247,2022-04-20 15:15:00,2585.85
248,2022-04-20 15:20:00,2577.34
249,2022-04-20 15:25:00,2587.09
250,2022-04-20 15:30:00,2585.44
251,2022-04-20 15:35:00,2585.76
252,2022-04-20 15:40:00,2586.18
253,2022-04-20 15:45:00,2585.5
254,2022-04-20 15:50:00,2593.3
255,2022-04-20 15:55:00,2597.47
256,2022-04-20 16:00:00,2583.27
257,2022-04-20 16:05:00,2582.93
258,2022-04-20 16:10:00,2575.74
259,2022-04-20 16:15:00,2565.095
260,2022-04-20 16:20:00,2562.71
261,2022-04-20 16:25:00,2566.46
262,2022-04-20 16:30:00,2568.66
263,2022-04-20 16:35:00,2570.8
264,2022-04-20 16:40:00,2570.04
265,2022-04-20 16:45:00,2570.19
266,2022-04-20 16:50:00,2569.8
267,2022-04-20 16:55:00,2570.11
268,2022-04-20 17:00:00,2568.9
269,2022-04-20 17:05:00,2562.42
270,2022-04-20 17:10:00,2558.195
271,2022-04-20 17:15:00,2557.67
272,2022-04-20 17:20:00,2550.825
273,2022-04-20 17:25:00,2555.82
274,2022-04-20 17:30:00,2558.63
275,2022-04-20 17:35:00,2560.895
276,2022-04-20 17:40:00,2561.88
277,2022-04-20 17:45:00,2565.07
278,2022-04-20 17:50:00,2567.795
279,2022-04-20 17:55:00,2567.45
280,2022-04-20 18:00:00,2570.28
281,2022-04-20 18:05:00,2564.95
282,2022-04-20 18:10:00,2570.19
283,2022-04-20 18:15:00,2569.92
284,2022-04-20 18:20:00,2573.07
285,2022-04-20 18:25:00,2572.94
286,2022-04-20 18:30:00,2572.08
287,2022-04-20 18:35:00,2572.61
288,2022-04-20 18:40:00,2578.6
289,2022-04-20 18:45:00,2577.0
290,2022-04-20 18:50:00,2577.715
291,2022-04-20 18:55:00,2575.85
292,2022-04-20 19:00:00,2576.723
293,2022-04-20 19:05:00,2575.224
294,2022-04-20 19:10:00,2572.425
295,2022-04-20 19:15:00,2568.92
296,2022-04-20 19:20:00,2569.5
297,2022-04-20 19:25:00,2565.61
298,2022-04-20 19:30:00,2566.04
299,2022-04-20 19:35:00,2560.79
300,2022-04-20 19:40:00,2557.84
301,2022-04-20 19:45:00,2560.0
302,2022-04-20 19:50:00,2551.92
303,2022-04-20 19:55:00,2556.915
304,2022-04-20 20:00:00,2561.6
305,2022-04-20 20:05:00,2557.92
306,2022-04-20 20:10:00,2564.02
307,2022-04-20 20:15:00,2563.68
308,2022-04-20 20:20:00,2562.99
309,2022-04-20 20:25:00,2562.37
310,2022-04-20 20:30:00,2557.47
311,2022-04-20 20:35:00,2563.58
312,2022-04-20 20:40:00,2567.5
313,2022-04-20 20:45:00,2565.78
314,2022-04-20 20:50:00,2559.67
315,2022-04-20 20:55:00,2561.6
316,2022-04-20 21:00:00,2560.8
317,2022-04-20 21:25:00,2560.8
318,2022-04-21 14:30:00,2593.92
319,2022-04-21 14:35:00,2595.0
320,2022-04-21 14:40:00,2594.75
321,2022-04-21 14:45:00,2595.0
322,2022-04-21 14:50:00,2586.583
323,2022-04-21 14:55:00,2583.77
324,2022-04-21 15:00:00,2581.01
325,2022-04-21 15:05:00,2577.169
326,2022-04-21 15:10:00,2572.25
327,2022-04-21 15:15:00,2571.19
328,2022-04-21 15:20:00,2572.33
329,2022-04-21 15:25:00,2578.6
330,2022-04-21 15:30:00,2580.005
331,2022-04-21 15:35:00,2573.34
332,2022-04-21 15:40:00,2568.33
333,2022-04-21 15:45:00,2557.84
334,2022-04-21 15:50:00,2553.655
335,2022-04-21 15:55:00,2559.835
336,2022-04-21 16:00:00,2559.012
337,2022-04-21 16:05:00,2555.29
338,2022-04-21 16:10:00,2561.32
339,2022-04-21 16:15:00,2560.98
340,2022-04-21 16:20:00,2559.05
341,2022-04-21 16:25:00,2556.83
342,2022-04-21 16:30:00,2551.635
343,2022-04-21 16:35:00,2547.26
344,2022-04-21 16:40:00,2540.92
345,2022-04-21 16:45:00,2537.35
346,2022-04-21 16:50:00,2540.0
347,2022-04-21 16:55:00,2532.42
348,2022-04-21 17:00:00,2529.14
349,2022-04-21 17:05:00,2532.261
350,2022-04-21 17:10:00,2532.0
351,2022-04-21 17:15:00,2533.0
352,2022-04-21 17:20:00,2530.08
353,2022-04-21 17:25:00,2528.2
354,2022-04-21 17:30:00,2533.806
355,2022-04-21 17:35:00,2531.43
356,2022-04-21 17:40:00,2529.54
357,2022-04-21 17:45:00,2527.54
358,2022-04-21 17:50:00,2522.57
359,2022-04-21 17:55:00,2523.51
360,2022-04-21 18:00:00,2522.72
361,2022-04-21 18:05:00,2526.2
362,2022-04-21 18:10:00,2523.03
363,2022-04-21 18:15:00,2514.74
364,2022-04-21 18:20:00,2524.34
365,2022-04-21 18:25:00,2527.0
366,2022-04-21 18:30:00,2522.2
367,2022-04-21 18:35:00,2520.83
368,2022-04-21 18:40:00,2520.51
369,2022-04-21 18:45:00,2521.86
370,2022-04-21 18:50:00,2518.64
371,2022-04-21 18:55:00,2517.705
372,2022-04-21 19:00:00,2508.49
373,2022-04-21 19:05:00,2504.32
374,2022-04-21 19:10:00,2501.0
375,2022-04-21 19:15:00,2502.245
376,2022-04-21 19:20:00,2502.58
377,2022-04-21 19:25:00,2505.17
378,2022-04-21 19:30:00,2505.85
379,2022-04-21 19:35:00,2502.1
380,2022-04-21 19:40:00,2496.63
381,2022-04-21 19:45:00,2497.295
382,2022-04-21 19:50:00,2500.38
383,2022-04-21 19:55:00,2498.5
384,2022-04-21 20:00:00,2495.64
385,2022-04-21 20:05:00,2494.75
386,2022-04-21 20:10:00,2492.95
387,2022-04-21 20:15:00,2493.34
388,2022-04-21 20:20:00,2495.36
389,2022-04-21 20:25:00,2502.41
390,2022-04-21 20:30:00,2497.23
391,2022-04-21 20:35:00,2497.915
392,2022-04-21 20:40:00,2501.86
393,2022-04-21 20:45:00,2493.21
394,2022-04-21 20:50:00,2499.44
395,2022-04-21 20:55:00,2496.29
396,2022-04-21 21:25:00,2496.29
397,2022-04-22 14:30:00,2504.17
398,2022-04-22 14:35:00,2482.38
399,2022-04-22 14:40:00,2471.56
400,2022-04-22 14:45:00,2473.27
401,2022-04-22 14:50:00,2475.86
402,2022-04-22 14:55:00,2467.02
403,2022-04-22 15:00:00,2469.48
404,2022-04-22 15:05:00,2475.6
405,2022-04-22 15:10:00,2470.8
406,2022-04-22 15:15:00,2468.13
407,2022-04-22 15:20:00,2452.035
408,2022-04-22 15:25:00,2437.795
409,2022-04-22 15:30:00,2440.7
410,2022-04-22 15:35:00,2447.8
411,2022-04-22 15:40:00,2447.67
412,2022-04-22 15:45:00,2450.65
413,2022-04-22 15:50:00,2443.781
414,2022-04-22 15:55:00,2444.36
415,2022-04-22 16:00:00,2441.14
416,2022-04-22 16:05:00,2451.63
417,2022-04-22 16:10:00,2446.885
418,2022-04-22 16:15:00,2449.64
419,2022-04-22 16:20:00,2448.73
420,2022-04-22 16:25:00,2443.636
421,2022-04-22 16:30:00,2439.445
422,2022-04-22 16:35:00,2431.0
423,2022-04-22 16:40:00,2420.25
424,2022-04-22 16:45:00,2420.833
425,2022-04-22 16:50:00,2414.96
426,2022-04-22 16:55:00,2414.72
427,2022-04-22 17:00:00,2417.235
428,2022-04-22 17:05:00,2411.71
429,2022-04-22 17:10:00,2417.317
430,2022-04-22 17:15:00,2414.472
431,2022-04-22 17:20:00,2415.7
432,2022-04-22 17:25:00,2414.375
433,2022-04-22 17:30:00,2415.94
434,2022-04-22 17:35:00,2413.035
435,2022-04-22 17:40:00,2410.09
436,2022-04-22 17:45:00,2410.085
437,2022-04-22 17:50:00,2405.505
438,2022-04-22 17:55:00,2404.23
439,2022-04-22 18:00:00,2401.11
440,2022-04-22 18:05:00,2401.777
441,2022-04-22 18:10:00,2404.57
442,2022-04-22 18:15:00,2406.492
443,2022-04-22 18:20:00,2394.515
444,2022-04-22 18:25:00,2401.245
445,2022-04-22 18:30:00,2401.84
446,2022-04-22 18:35:00,2401.82
447,2022-04-22 18:40:00,2402.14
448,2022-04-22 18:45:00,2399.73
449,2022-04-22 18:50:00,2393.77
450,2022-04-22 18:55:00,2392.0
451,2022-04-22 19:00:00,2379.77
452,2022-04-22 19:05:00,2382.05
453,2022-04-22 19:10:00,2387.62
454,2022-04-22 19:15:00,2400.6
455,2022-04-22 19:20:00,2399.31
456,2022-04-22 19:25:00,2402.66
457,2022-04-22 19:30:00,2396.32
458,2022-04-22 19:35:00,2396.297
459,2022-04-22 19:40:00,2394.59
460,2022-04-22 19:45:00,2390.51
461,2022-04-22 19:50:00,2386.6
462,2022-04-22 19:55:00,2386.0
463,2022-04-22 20:00:00,2382.345
464,2022-04-22 20:05:00,2381.83
465,2022-04-22 20:10:00,2391.73
466,2022-04-22 20:15:00,2395.61
467,2022-04-22 20:20:00,2394.47
468,2022-04-22 20:25:00,2396.89
469,2022-04-22 20:30:00,2412.88
470,2022-04-22 20:35:00,2409.85
471,2022-04-22 20:40:00,2405.38
472,2022-04-22 20:45:00,2397.99
473,2022-04-22 20:50:00,2395.69
474,2022-04-22 20:55:00,2392.71
475,2022-04-22 21:25:00,2392.71
476,2022-04-25 14:30:00,2402.04
477,2022-04-25 14:35:00,2407.8
478,2022-04-25 14:40:00,2396.94
479,2022-04-25 14:45:00,2410.57
480,2022-04-25 14:50:00,2409.285
481,2022-04-25 14:55:00,2398.915
482,2022-04-25 15:00:00,2405.45
483,2022-04-25 15:05:00,2420.99
484,2022-04-25 15:10:00,2420.125
485,2022-04-25 15:15:00,2417.0
486,2022-04-25 15:20:00,2429.58
487,2022-04-25 15:25:00,2449.0
488,2022-04-25 15:30:00,2460.88
489,2022-04-25 15:35:00,2460.0
490,2022-04-25 15:40:00,2450.18
491,2022-04-25 15:45:00,2461.52
492,2022-04-25 15:50:00,2447.325
493,2022-04-25 15:55:00,2439.663
494,2022-04-25 16:00:00,2436.95
495,2022-04-25 16:05:00,2428.07
496,2022-04-25 16:10:00,2424.23
497,2022-04-25 16:15:00,2419.76
498,2022-04-25 16:20:00,2424.92
499,2022-04-25 16:25:00,2415.57
500,2022-04-25 16:30:00,2417.37
501,2022-04-25 16:35:00,2412.94
502,2022-04-25 16:40:00,2408.22
503,2022-04-25 16:45:00,2399.84
504,2022-04-25 16:50:00,2402.667
505,2022-04-25 16:55:00,2406.9
506,2022-04-25 17:00:00,2403.61
507,2022-04-25 17:05:00,2418.31
508,2022-04-25 17:10:00,2422.215
509,2022-04-25 17:15:00,2421.29
510,2022-04-25 17:20:00,2428.43
511,2022-04-25 17:25:00,2425.27
512,2022-04-25 17:30:00,2428.1
513,2022-04-25 17:35:00,2427.69
514,2022-04-25 17:40:00,2428.52
515,2022-04-25 17:45:00,2438.81
516,2022-04-25 17:50:00,2433.125
517,2022-04-25 17:55:00,2432.15
518,2022-04-25 18:00:00,2426.44
519,2022-04-25 18:05:00,2433.98
520,2022-04-25 18:10:00,2433.63
521,2022-04-25 18:15:00,2438.28
522,2022-04-25 18:20:00,2438.51
523,2022-04-25 18:25:00,2438.71
524,2022-04-25 18:30:00,2434.395
525,2022-04-25 18:35:00,2434.09
526,2022-04-25 18:40:00,2437.46
527,2022-04-25 18:45:00,2436.3
528,2022-04-25 18:50:00,2433.04
529,2022-04-25 18:55:00,2431.35
530,2022-04-25 19:00:00,2427.545
531,2022-04-25 19:05:00,2435.806
532,2022-04-25 19:10:00,2432.92
533,2022-04-25 19:15:00,2433.21
534,2022-04-25 19:20:00,2435.95
535,2022-04-25 19:25:00,2439.82
536,2022-04-25 19:30:00,2444.843
537,2022-04-25 19:35:00,2440.925
538,2022-04-25 19:40:00,2440.51
539,2022-04-25 19:45:00,2448.6
540,2022-04-25 19:50:00,2453.765
541,2022-04-25 19:55:00,2444.265
542,2022-04-25 20:00:00,2435.31
543,2022-04-25 20:05:00,2432.73
544,2022-04-25 20:10:00,2435.92
545,2022-04-25 20:15:00,2442.29
546,2022-04-25 20:20:00,2443.65
547,2022-04-25 20:25:00,2446.56
548,2022-04-25 20:30:00,2453.5
549,2022-04-25 20:35:00,2454.525
550,2022-04-25 20:40:00,2455.05
551,2022-04-25 20:45:00,2450.84
552,2022-04-25 20:50:00,2459.61
553,2022-04-25 20:55:00,2461.13
554,2022-04-25 21:00:00,2461.48
555,2022-04-25 21:25:00,2461.48
556,2022-04-26 14:30:00,2423.32
557,2022-04-26 14:35:00,2411.0
558,2022-04-26 14:40:00,2401.36
559,2022-04-26 14:45:00,2409.853
560,2022-04-26 14:50:00,2395.125
561,2022-04-26 14:55:00,2399.18
562,2022-04-26 15:00:00,2379.72
563,2022-04-26 15:05:00,2397.27
564,2022-04-26 15:10:00,2397.0
565,2022-04-26 15:15:00,2397.745
566,2022-04-26 15:20:00,2396.817
567,2022-04-26 15:25:00,2395.89
568,2022-04-26 15:30:00,2394.488
569,2022-04-26 15:35:00,2388.345
570,2022-04-26 15:40:00,2384.02
571,2022-04-26 15:45:00,2391.19
572,2022-04-26 15:50:00,2386.4
573,2022-04-26 15:55:00,2383.48
574,2022-04-26 16:00:00,2381.29
575,2022-04-26 16:05:00,2384.089
576,2022-04-26 16:10:00,2384.6
577,2022-04-26 16:15:00,2380.68
578,2022-04-26 16:20:00,2385.12
579,2022-04-26 16:25:00,2381.015
580,2022-04-26 16:30:00,2378.88
581,2022-04-26 16:35:00,2376.475
582,2022-04-26 16:40:00,2377.278
583,2022-04-26 16:45:00,2373.455
584,2022-04-26 16:50:00,2372.41
585,2022-04-26 16:55:00,2371.241
586,2022-04-26 17:00:00,2376.06
587,2022-04-26 17:05:00,2387.94
588,2022-04-26 17:10:00,2388.0
589,2022-04-26 17:15:00,2398.33
590,2022-04-26 17:20:00,2404.72
591,2022-04-26 17:25:00,2403.5
592,2022-04-26 17:30:00,2401.82
593,2022-04-26 17:35:00,2394.3
594,2022-04-26 17:40:00,2395.09
595,2022-04-26 17:45:00,2392.16
596,2022-04-26 17:50:00,2394.28
597,2022-04-26 17:55:00,2403.955
598,2022-04-26 18:00:00,2394.53
599,2022-04-26 18:05:00,2391.19
600,2022-04-26 18:10:00,2385.33
601,2022-04-26 18:15:00,2381.6
602,2022-04-26 18:20:00,2380.52
603,2022-04-26 18:25:00,2381.22
604,2022-04-26 18:30:00,2379.85
605,2022-04-26 18:35:00,2381.0
606,2022-04-26 18:40:00,2390.49
607,2022-04-26 18:45:00,2386.4
608,2022-04-26 18:50:00,2385.41
609,2022-04-26 18:55:00,2388.29
610,2022-04-26 19:00:00,2391.38
611,2022-04-26 19:05:00,2390.06
612,2022-04-26 19:10:00,2397.785
613,2022-04-26 19:15:00,2395.02
614,2022-04-26 19:20:00,2403.84
615,2022-04-26 19:25:00,2407.965
616,2022-04-26 19:30:00,2410.86
617,2022-04-26 19:35:00,2412.38
618,2022-04-26 19:40:00,2405.91
619,2022-04-26 19:45:00,2408.355
620,2022-04-26 19:50:00,2415.495
621,2022-04-26 19:55:00,2423.55
622,2022-04-26 20:00:00,2419.155
623,2022-04-26 20:05:00,2408.2
624,2022-04-26 20:10:00,2401.58
625,2022-04-26 20:15:00,2391.272
626,2022-04-26 20:20:00,2392.17
627,2022-04-26 20:25:00,2389.7
628,2022-04-26 20:30:00,2388.85
629,2022-04-26 20:35:00,2392.12
630,2022-04-26 20:40:00,2391.21
631,2022-04-26 20:45:00,2383.59
632,2022-04-26 20:50:00,2378.11
633,2022-04-26 20:55:00,2377.66
634,2022-04-26 21:00:00,2373.0
635,2022-04-26 21:25:00,2373.0
636,2022-04-27 14:30:00,2285.2
637,2022-04-27 14:35:00,2292.49
638,2022-04-27 14:40:00,2334.605
639,2022-04-27 14:45:00,2326.11
640,2022-04-27 14:50:00,2300.613
641,2022-04-27 14:55:00,2308.82
642,2022-04-27 15:00:00,2290.42
643,2022-04-27 15:05:00,2274.55
644,2022-04-27 15:10:00,2264.19
645,2022-04-27 15:15:00,2269.47
646,2022-04-27 15:20:00,2282.03
647,2022-04-27 15:25:00,2265.59
648,2022-04-27 15:30:00,2264.605
649,2022-04-27 15:35:00,2283.72
650,2022-04-27 15:40:00,2292.26
651,2022-04-27 15:45:00,2312.615
652,2022-04-27 15:50:00,2297.92
653,2022-04-27 15:55:00,2290.98
654,2022-04-27 16:00:00,2297.47
655,2022-04-27 16:05:00,2304.56
656,2022-04-27 16:10:00,2301.25
657,2022-04-27 16:15:00,2293.95
658,2022-04-27 16:20:00,2295.663
659,2022-04-27 16:25:00,2289.03
660,2022-04-27 16:30:00,2299.11
661,2022-04-27 16:35:00,2294.505
662,2022-04-27 16:40:00,2286.53
663,2022-04-27 16:45:00,2283.01
664,2022-04-27 16:50:00,2281.36
665,2022-04-27 16:55:00,2280.91
666,2022-04-27 17:00:00,2275.67
667,2022-04-27 17:05:00,2286.54
668,2022-04-27 17:10:00,2295.18
669,2022-04-27 17:15:00,2297.0
670,2022-04-27 17:20:00,2319.0
671,2022-04-27 17:25:00,2321.0
672,2022-04-27 17:30:00,2316.31
673,2022-04-27 17:35:00,2320.905
674,2022-04-27 17:40:00,2324.665
675,2022-04-27 17:45:00,2325.42
676,2022-04-27 17:50:00,2324.9
677,2022-04-27 17:55:00,2322.0
678,2022-04-27 18:00:00,2323.41
679,2022-04-27 18:05:00,2313.71
680,2022-04-27 18:10:00,2309.595
681,2022-04-27 18:15:00,2295.476
682,2022-04-27 18:20:00,2300.96
683,2022-04-27 18:25:00,2309.0
684,2022-04-27 18:30:00,2308.63
685,2022-04-27 18:35:00,2304.85
686,2022-04-27 18:40:00,2305.2
687,2022-04-27 18:45:00,2309.02
688,2022-04-27 18:50:00,2315.63
689,2022-04-27 18:55:00,2304.08
690,2022-04-27 19:00:00,2301.92
691,2022-04-27 19:05:00,2299.82
692,2022-04-27 19:10:00,2302.05
693,2022-04-27 19:15:00,2296.08
694,2022-04-27 19:20:00,2288.58
695,2022-04-27 19:25:00,2289.401
696,2022-04-27 19:30:00,2292.463
697,2022-04-27 19:35:00,2295.35
698,2022-04-27 19:40:00,2304.815
